_id,deviceId,unit,line,modelName,operation,guauge,height,diameter,surfaceArea
ObjectId(5b31f6a52941f7068578e95b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,185
ObjectId(5b31f6a62941f7068578e95c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,186
ObjectId(5b31f6a62941f7068578e95d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,187
ObjectId(5b31f6a72941f7068578e95e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,188
ObjectId(5b31f6a82941f7068578e95f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,189
ObjectId(5b31f6a92941f7068578e960),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,190
ObjectId(5b31f6aa2941f7068578e961),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,191
ObjectId(5b31f6aa2941f7068578e962),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,192
ObjectId(5b31f6ab2941f7068578e963),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,193
ObjectId(5b31f6ac2941f7068578e964),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,194
ObjectId(5b31f6ad2941f7068578e965),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,195
ObjectId(5b31f6ae2941f7068578e966),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,196
ObjectId(5b31f6ae2941f7068578e967),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,197
ObjectId(5b31f6af2941f7068578e968),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,198
ObjectId(5b31f6b02941f7068578e969),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,199
ObjectId(5b31f6b12941f7068578e96a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,200
ObjectId(5b31f6b22941f7068578e96b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,201
ObjectId(5b31f6b22941f7068578e96c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,202
ObjectId(5b31f6b32941f7068578e96d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,203
ObjectId(5b31f6b42941f7068578e96e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,204
ObjectId(5b31f6b52941f7068578e96f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,205
ObjectId(5b31f6b62941f7068578e970),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,206
ObjectId(5b31f6b62941f7068578e971),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,207
ObjectId(5b31f6b72941f7068578e972),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,208
ObjectId(5b31f6b82941f7068578e973),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,209
ObjectId(5b31f6b92941f7068578e974),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,210
ObjectId(5b31f6ba2941f7068578e975),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,211
ObjectId(5b31f6ba2941f7068578e976),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,212
ObjectId(5b31f6bb2941f7068578e977),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,213
ObjectId(5b31f6bc2941f7068578e978),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,214
ObjectId(5b31f6bd2941f7068578e979),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,215
ObjectId(5b31f6be2941f7068578e97a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,216
ObjectId(5b31f6be2941f7068578e97b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,217
ObjectId(5b31f6bf2941f7068578e97c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,218
ObjectId(5b31f6c02941f7068578e97d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,219
ObjectId(5b31f6c12941f7068578e97e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,220
ObjectId(5b31f6c22941f7068578e97f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,221
ObjectId(5b31f6c22941f7068578e980),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,222
ObjectId(5b31f6c32941f7068578e981),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,223
ObjectId(5b31f6c42941f7068578e982),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,224
ObjectId(5b31f6c52941f7068578e983),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,225
ObjectId(5b31f6c62941f7068578e984),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,226
ObjectId(5b31f6c62941f7068578e985),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,227
ObjectId(5b31f6c72941f7068578e986),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,228
ObjectId(5b31f6c82941f7068578e987),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,229
ObjectId(5b31f6c92941f7068578e988),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,230
ObjectId(5b31f6ca2941f7068578e989),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,231
ObjectId(5b31f6ca2941f7068578e98a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,232
ObjectId(5b31f6cb2941f7068578e98b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,233
ObjectId(5b31f6cc2941f7068578e98c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,234
ObjectId(5b31f6cd2941f7068578e98d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,235
ObjectId(5b31f6ce2941f7068578e98e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,236
ObjectId(5b31f6ce2941f7068578e98f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,237
ObjectId(5b31f6cf2941f7068578e990),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,238
ObjectId(5b31f6d02941f7068578e991),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,239
ObjectId(5b31f6d12941f7068578e992),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,240
ObjectId(5b31f6d22941f7068578e993),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,241
ObjectId(5b31f6d22941f7068578e994),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,242
ObjectId(5b31f6d32941f7068578e995),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,243
ObjectId(5b31f6d42941f7068578e996),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,244
ObjectId(5b31f6d52941f7068578e997),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,245
ObjectId(5b31f6d62941f7068578e998),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,246
ObjectId(5b31f6d62941f7068578e999),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,247
ObjectId(5b31f6d72941f7068578e99a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,248
ObjectId(5b31f6d82941f7068578e99b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,249
ObjectId(5b31f6d92941f7068578e99c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,250
ObjectId(5b31f6da2941f7068578e99d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,251
ObjectId(5b31f6da2941f7068578e99e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,252
ObjectId(5b31f6db2941f7068578e99f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,253
ObjectId(5b31f6dc2941f7068578e9a0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,254
ObjectId(5b31f6dd2941f7068578e9a1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,255
ObjectId(5b31f6de2941f7068578e9a2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,256
ObjectId(5b31f6de2941f7068578e9a3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,257
ObjectId(5b31f6df2941f7068578e9a4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,258
ObjectId(5b31f6e02941f7068578e9a5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,259
ObjectId(5b31f6e12941f7068578e9a6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,260
ObjectId(5b31f6e22941f7068578e9a7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,261
ObjectId(5b31f6e22941f7068578e9a8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,262
ObjectId(5b31f6e32941f7068578e9a9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,263
ObjectId(5b31f6e42941f7068578e9aa),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,264
ObjectId(5b31f6e52941f7068578e9ab),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,265
ObjectId(5b31f6e62941f7068578e9ac),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,266
ObjectId(5b31f6e62941f7068578e9ad),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,267
ObjectId(5b31f6e72941f7068578e9ae),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,268
ObjectId(5b31f6e82941f7068578e9af),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,269
ObjectId(5b31f6e92941f7068578e9b0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,270
ObjectId(5b31f6ea2941f7068578e9b1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,271
ObjectId(5b31f6ea2941f7068578e9b2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,272
ObjectId(5b31f6eb2941f7068578e9b3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,273
ObjectId(5b31f6ec2941f7068578e9b4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,274
ObjectId(5b31f6ed2941f7068578e9b5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,275
ObjectId(5b31f6ee2941f7068578e9b6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,276
ObjectId(5b31f6ee2941f7068578e9b7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,277
ObjectId(5b31f6ef2941f7068578e9b8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,278
ObjectId(5b31f6f02941f7068578e9b9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,279
ObjectId(5b31f6f12941f7068578e9ba),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,280
ObjectId(5b31f6f22941f7068578e9bb),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,281
ObjectId(5b31f6f22941f7068578e9bc),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,282
ObjectId(5b31f6f32941f7068578e9bd),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,283
ObjectId(5b31f6f42941f7068578e9be),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,284
ObjectId(5b31f6f52941f7068578e9bf),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,285
ObjectId(5b31f6f62941f7068578e9c0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,286
ObjectId(5b31f6f62941f7068578e9c1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,287
ObjectId(5b31f6f72941f7068578e9c2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,288
ObjectId(5b31f6f82941f7068578e9c3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,289
ObjectId(5b31f6f92941f7068578e9c4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,290
ObjectId(5b31f6fa2941f7068578e9c5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,291
ObjectId(5b31f6fa2941f7068578e9c6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,292
ObjectId(5b31f6fb2941f7068578e9c7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,293
ObjectId(5b31f6fc2941f7068578e9c8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,294
ObjectId(5b31f6fd2941f7068578e9c9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,295
ObjectId(5b31f6fe2941f7068578e9ca),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,296
ObjectId(5b31f6fe2941f7068578e9cb),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,297
ObjectId(5b31f6ff2941f7068578e9cc),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,298
ObjectId(5b31f7002941f7068578e9cd),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,299
ObjectId(5b31f7012941f7068578e9ce),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,300
ObjectId(5b31f7022941f7068578e9cf),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,301
ObjectId(5b31f7022941f7068578e9d0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,302
ObjectId(5b31f7032941f7068578e9d1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,303
ObjectId(5b31f7042941f7068578e9d2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,304
ObjectId(5b31f7052941f7068578e9d3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,305
ObjectId(5b31f7062941f7068578e9d4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,306
ObjectId(5b31f7062941f7068578e9d5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,307
ObjectId(5b31f7072941f7068578e9d6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,308
ObjectId(5b31f7082941f7068578e9d7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,309
ObjectId(5b31f7092941f7068578e9d8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,310
ObjectId(5b31f70a2941f7068578e9d9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,311
ObjectId(5b31f70b2941f7068578e9da),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,312
ObjectId(5b31f70b2941f7068578e9db),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,313
ObjectId(5b31f70c2941f7068578e9dc),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,314
ObjectId(5b31f70d2941f7068578e9dd),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,315
ObjectId(5b31f70e2941f7068578e9de),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,316
ObjectId(5b31f70f2941f7068578e9df),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,317
ObjectId(5b31f70f2941f7068578e9e0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,318
ObjectId(5b31f7102941f7068578e9e1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,319
ObjectId(5b31f7112941f7068578e9e2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,320
ObjectId(5b31f7122941f7068578e9e3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,321
ObjectId(5b31f7132941f7068578e9e4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,322
ObjectId(5b31f7132941f7068578e9e5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,323
ObjectId(5b31f7142941f7068578e9e6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,324
ObjectId(5b31f7152941f7068578e9e7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,325
ObjectId(5b31f7162941f7068578e9e8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,326
ObjectId(5b31f7172941f7068578e9e9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,327
ObjectId(5b31f7172941f7068578e9ea),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,328
ObjectId(5b31f7182941f7068578e9eb),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,329
ObjectId(5b31f7192941f7068578e9ec),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,330
ObjectId(5b31f71a2941f7068578e9ed),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,331
ObjectId(5b31f71b2941f7068578e9ee),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,332
ObjectId(5b31f71b2941f7068578e9ef),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,333
ObjectId(5b31f71c2941f7068578e9f0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,334
ObjectId(5b31f71d2941f7068578e9f1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,335
ObjectId(5b31f71e2941f7068578e9f2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,336
ObjectId(5b31f71f2941f7068578e9f3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,337
ObjectId(5b31f71f2941f7068578e9f4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,338
ObjectId(5b31f7202941f7068578e9f5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,339
ObjectId(5b31f7212941f7068578e9f6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,340
ObjectId(5b31f7222941f7068578e9f7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,341
ObjectId(5b31f7232941f7068578e9f8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,342
ObjectId(5b31f7232941f7068578e9f9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,343
ObjectId(5b31f7242941f7068578e9fa),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,344
ObjectId(5b31f7252941f7068578e9fb),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,345
ObjectId(5b31f7262941f7068578e9fc),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,346
ObjectId(5b31f7272941f7068578e9fd),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,347
ObjectId(5b31f7272941f7068578e9fe),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,348
ObjectId(5b31f7282941f7068578e9ff),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,349
ObjectId(5b31f7292941f7068578ea00),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,350
ObjectId(5b31f72a2941f7068578ea01),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,351
ObjectId(5b31f72b2941f7068578ea02),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,352
ObjectId(5b31f72b2941f7068578ea03),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,353
ObjectId(5b31f72c2941f7068578ea04),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,354
ObjectId(5b31f72d2941f7068578ea05),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,355
ObjectId(5b31f72e2941f7068578ea06),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,356
ObjectId(5b31f72f2941f7068578ea07),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,357
ObjectId(5b31f72f2941f7068578ea08),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,358
ObjectId(5b31f7302941f7068578ea09),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,359
ObjectId(5b31f7312941f7068578ea0a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,360
ObjectId(5b31f7322941f7068578ea0b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,361
ObjectId(5b31f7332941f7068578ea0c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,362
ObjectId(5b31f7332941f7068578ea0d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,363
ObjectId(5b31f7342941f7068578ea0e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,364
ObjectId(5b31f7352941f7068578ea0f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,365
ObjectId(5b31f7362941f7068578ea10),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,366
ObjectId(5b31f7372941f7068578ea11),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,367
